candidate,twitter_handle,twitter_handle2,state,district,office_type,race_type,race_primary_election_date,primary_status,primary_runoff_status,general_status,partisan_lean,primary_pctg,won_primary,race,veteran,lgbtq,elected_official,self_funder,stem,obama_alum,dem_party_support,emily_endorsed,gun_sense_candidate,biden_endorsed,warren_endorsed,sanders_endorsed,our_revolution_endorsed,justice_dems_endorsed,pccc_endorsed,indivisible_endorsed,wfp_endorsed,votevets_endorsed,no_labels_support,has_twitter,num_endorsements,gun_control_tweet_count,health_care_tweet_count,abortion_tweet_count,immigration_tweet_count,kavanaugh_tweet_count,education_tweet_count,jobs_tweet_count,tax_tweet_count,fake_news_tweet_count,environment_tweet_count,sexual_assault_tweet_count,gender_tweet_count,women_tweet_count,lgbt_tweet_count,freedom_tweet_count,trump_tweet_count,num_tweets,count_negative,count_neutral,count_positive,sentiment
Jared Golden,golden4congress,,ME,U.S. House Maine District 2,Representative,Regular,6/12/18,Advanced,None,On the Ballot,-8.130000099999998,46.419998,Yes,,Yes,No,Yes,No,No,No,,,No,,,,,,,,,Yes,,True,1,0,41,0,2,0,1,19,4,0,1,1,1,1,0,1,3,276,48,37,191,3.036231884057971
Lucas St. Clair,Lucasstclair,,ME,U.S. House Maine District 2,Representative,Regular,6/12/18,Lost,None,None,-8.130000099999998,39.240002,No,,No,No,No,No,No,No,,,Yes,,,,,,,,,No,,True,1,1,13,0,0,0,0,7,2,0,10,0,0,0,0,0,5,171,56,21,94,2.4444444444444446
Zak Ringelstein,RingelsteinME,,ME,U.S. Senate Maine,Senator,Regular,6/12/18,Advanced,None,On the Ballot,3.51,100.0,Yes,,No,No,No,No,No,No,,,Yes,,,,,,,,,,,True,1,18,45,2,23,21,14,26,7,0,18,0,0,0,3,6,86,563,195,135,233,2.1349911190053286
Abdul El-Sayed,AbdulElSayed,,MI,Governor of Michigan,Governor,Regular,8/7/18,Lost,None,None,-0.33000001,30.5,No,Nonwhite,No,No,No,No,Yes,No,,No,Yes,,,Yes,Yes,Yes,Yes,,,,,True,5,91,207,5,33,14,87,100,18,0,40,13,13,13,22,8,135,2819,776,613,1430,2.46399432422845
Gretchen Whitmer,gretchenwhitmer,,MI,Governor of Michigan,Governor,Regular,8/7/18,Advanced,None,On the Ballot,-0.33000001,51.799999,Yes,White,No,No,Yes,No,No,No,,Yes,Yes,,,No,No,No,No,,,,,True,2,13,61,6,6,0,67,86,7,0,11,7,7,9,12,6,7,1425,228,208,989,3.0680701754385966
Shri Thanedar,ShriForMI,,MI,Governor of Michigan,Governor,Regular,8/7/18,Lost,None,None,-0.33000001,17.700001,No,Nonwhite,No,No,No,Yes,Yes,No,,No,Yes,,,No,No,No,No,,,,,True,1,14,38,1,25,0,49,44,10,0,18,1,1,2,2,4,28,787,158,152,477,2.8106734434561624
Frank Accavitti Jr.,FrankAccavitti,,MI,U.S. House Michigan District 10,Representative,Regular,8/7/18,Lost,None,None,-29.58,32.0,No,White,No,No,Yes,No,No,No,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,22,3.6666666666666665
Kimberly Bizon,electbizon2018,,MI,U.S. House Michigan District 10,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-29.58,41.099998,Yes,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,17,13,0,1,0,14,17,9,0,14,1,1,1,1,1,5,600,68,85,447,3.263333333333333
Michael McCarthy (Michigan),,,MI,U.S. House Michigan District 10,Representative,Regular,8/7/18,Lost,None,None,-29.58,26.9,No,,,,,No,,No,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,
Fayrouz Saad,FayrouzSaad,,MI,U.S. House Michigan District 11,Representative,Regular,8/7/18,Lost,None,None,-7.179999799999999,19.5,No,Nonwhite,No,No,No,No,No,Yes,,,,,,,,Yes,,,,,,True,1,0,2,2,3,7,0,0,0,0,1,3,3,3,0,0,5,79,12,16,51,2.9873417721518987
Haley Stevens,HaleyLive,,MI,U.S. House Michigan District 11,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-7.179999799999999,27.0,Yes,White,No,No,No,No,No,Yes,,,,,,,,No,,,,,,True,0,49,36,0,8,2,10,34,2,0,3,2,2,2,3,2,29,955,145,117,693,3.1476439790575914
Nancy Skinner,CkunateTakjer,,MI,U.S. House Michigan District 11,Representative,Regular,8/7/18,Lost,None,None,-7.179999799999999,10.4,No,White,No,No,No,No,No,No,,,,,,,,No,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Suneel Gupta,suneel,,MI,U.S. House Michigan District 11,Representative,Regular,8/7/18,Lost,None,None,-7.179999799999999,21.299999,No,Nonwhite,No,No,No,No,Yes,No,,,,,,,,No,,,,,,True,0,26,35,1,4,2,17,25,5,0,6,9,9,9,2,4,66,427,86,84,257,2.800936768149883
Tim Greimel,RepGreimel,,MI,U.S. House Michigan District 11,Representative,Regular,8/7/18,Lost,None,None,-7.179999799999999,21.799999,No,White,No,No,Yes,No,No,No,,,,,,,,No,,,,,,True,0,25,19,6,5,1,15,42,2,0,3,2,2,3,3,3,11,449,81,59,309,3.0155902004454345
Bill Wild,MayorWild,,MI,U.S. House Michigan District 13,Representative,Regular,8/7/18,Lost,None,None,60.720001,14.0,No,White,No,No,Yes,No,No,No,,,,,,,No,No,No,,,,,True,0,1,1,0,6,0,4,13,1,0,2,0,0,0,0,2,9,440,87,64,289,2.918181818181818
Bill Wild,MayorWild,,MI,U.S. House Michigan District 13,Representative,Special,8/7/18,Lost,None,None,60.720001,15.2,No,White,No,No,Yes,No,No,No,,,,,,,No,No,No,,,,,True,0,1,1,0,6,0,4,13,1,0,2,0,0,0,0,2,9,440,87,64,289,2.918181818181818
Brenda Jones,VoteBrendaJones,,MI,U.S. House Michigan District 13,Representative,Special,8/7/18,Advanced,None,On the Ballot,60.720001,37.700001,Yes,Nonwhite,No,No,Yes,No,No,No,,,,,,,No,No,No,,,,,True,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,20,3.9047619047619047
Brenda Jones,VoteBrendaJones,,MI,U.S. House Michigan District 13,Representative,Regular,8/7/18,Lost,None,None,60.720001,29.200001,No,Nonwhite,No,No,Yes,No,No,No,,,,,,,No,No,No,,,,,True,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,20,3.9047619047619047
Coleman Young II,ColemanYoungII,,MI,U.S. House Michigan District 13,Representative,Regular,8/7/18,Lost,None,None,60.720001,12.0,No,Nonwhite,No,No,Yes,No,No,No,,,,,,,No,No,No,,,,,True,0,2,3,0,0,0,0,1,2,0,0,0,0,0,0,3,3,298,42,57,199,3.053691275167785
Ian Conyers,ianconyers,,MI,U.S. House Michigan District 13,Representative,Regular,8/7/18,Lost,None,None,60.720001,6.3000002,No,Nonwhite,No,No,Yes,No,No,No,,,,,,,No,No,No,,,,,True,0,22,4,0,2,0,5,1,0,0,2,1,1,1,2,2,2,570,59,61,450,3.3719298245614033
Ian Conyers,ianconyers,,MI,U.S. House Michigan District 13,Representative,Special,8/7/18,Lost,None,None,60.720001,11.2,No,Nonwhite,No,No,Yes,No,No,No,,,,,,,No,No,No,,,,,True,0,22,4,0,2,0,5,1,0,0,2,1,1,1,2,2,2,570,59,61,450,3.3719298245614033
Rashida Tlaib,RashidaTlaib,,MI,U.S. House Michigan District 13,Representative,Regular,8/7/18,Advanced,None,On the Ballot,60.720001,33.200001,Yes,Nonwhite,No,No,Yes,No,No,Yes,,,,,,,Yes,Yes,Yes,,,,No,True,3,9,17,0,6,9,9,18,2,0,6,3,3,3,2,0,36,641,142,115,384,2.7550702028081124
Rashida Tlaib,RashidaTlaib,,MI,U.S. House Michigan District 13,Representative,Special,8/7/18,Lost,None,None,60.720001,35.900002,No,Nonwhite,No,No,Yes,No,No,Yes,,,,,,,Yes,Yes,Yes,,,,No,True,3,9,17,0,6,9,9,18,2,0,6,3,3,3,2,0,36,641,142,115,384,2.7550702028081124
Shanelle Jackson,ElectShanelle,,MI,U.S. House Michigan District 13,Representative,Regular,8/7/18,Lost,None,None,60.720001,5.3000002,No,Nonwhite,No,No,Yes,No,No,No,,,,,,,No,No,No,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,5,0,20,3.2
Cathy Albro,cathyalbro,,MI,U.S. House Michigan District 3,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-11.41,68.199997,Yes,White,No,No,No,No,No,No,,,Yes,,,,,,,,,,,True,1,2,3,0,1,0,4,2,2,0,5,2,2,2,0,0,7,99,24,17,58,2.686868686868687
Fred Wooden,fred_wooden,,MI,U.S. House Michigan District 3,Representative,Regular,8/7/18,Lost,None,None,-11.41,31.799999,No,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,18,7,3,12,0,1,7,11,1,1,1,1,1,0,0,20,282,77,77,128,2.3617021276595747
Jerry Hilliard,HilliardForCong,,MI,U.S. House Michigan District 4,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-23.129999,66.400002,Yes,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,2,4,0,1,1,1,2,0,0,0,0,0,0,0,2,2,42,9,7,26,2.8095238095238093
Zigmond Kozicki,zigpsych,,MI,U.S. House Michigan District 4,Representative,Regular,8/7/18,Lost,None,None,-23.129999,33.599998,No,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,0,8,0,1,0,0,3,3,0,0,0,0,1,0,0,1,21,10,5,6,1.619047619047619
David Benac,David_Benac,,MI,U.S. House Michigan District 6,Representative,Regular,8/7/18,Lost,None,None,-9.1800003,21.700001,No,White,No,No,No,No,No,No,,,Yes,,,,Yes,Yes,,,,,,True,3,16,43,2,11,5,21,53,6,0,20,0,0,0,6,3,46,739,172,126,441,2.7280108254397835
George Franklin,franklin4mich,,MI,U.S. House Michigan District 6,Representative,Regular,8/7/18,Lost,None,None,-9.1800003,28.1,No,White,No,No,No,No,No,No,,,Yes,,,,No,No,,,,,,True,1,18,16,1,3,0,12,11,1,0,5,0,0,0,5,0,13,282,44,37,201,3.1134751773049647
Matt Longjohn,MattLongjohn,,MI,U.S. House Michigan District 6,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-9.1800003,37.299999,Yes,White,No,No,No,No,Yes,No,,,Yes,,,,No,No,,,,,,True,1,8,3,1,0,0,0,1,0,0,2,0,0,0,0,0,3,99,8,11,80,3.4545454545454546
Rich Eichholz,RichEichholz,,MI,U.S. House Michigan District 6,Representative,Regular,8/7/18,Lost,None,None,-9.1800003,13.0,No,White,No,No,No,No,Yes,No,,,Yes,,,,No,No,,,,,,True,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,21,2,3,16,3.3333333333333335
Gretchen Driskell,gdriskell,,MI,U.S. House Michigan District 7,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-16.059998999999998,85.199997,Yes,White,No,No,Yes,No,No,No,Yes,Yes,,,,,No,,,,,,,True,2,4,12,0,0,1,9,17,0,0,2,0,0,0,0,0,0,286,28,23,235,3.4475524475524475
Steven Friday,,,MI,U.S. House Michigan District 7,Representative,Regular,8/7/18,Lost,None,None,-16.059998999999998,14.8,No,White,Yes,No,No,No,No,No,No,No,,,,,Yes,,,,,,,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,
Chris Smith,ChrisSmith2018,,MI,U.S. House Michigan District 8,Representative,Regular,8/7/18,Lost,None,None,-8.3299999,29.1,No,White,No,No,No,No,No,No,,No,,No,,,,,,,,,,True,0,19,12,1,9,0,2,3,9,1,1,0,0,0,0,0,42,182,44,47,91,2.5164835164835164
Elissa Slotkin,ElissaSlotkin,,MI,U.S. House Michigan District 8,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-8.3299999,70.900002,Yes,White,No,No,No,No,No,Yes,,Yes,,Yes,,,,,,,,,,True,2,4,35,0,5,0,6,5,2,0,5,0,0,0,3,0,10,388,105,64,219,2.5876288659793816
Andy Levin,Andy_Levin,,MI,U.S. House Michigan District 9,Representative,Regular,8/7/18,Advanced,None,On the Ballot,7.139999900000001,52.5,Yes,White,No,No,No,No,No,No,,No,Yes,,,,,,,,,,,True,1,7,31,6,6,10,17,49,5,0,12,1,1,2,10,9,39,428,95,52,281,2.869158878504673
Ellen Lipton,RepLipton,,MI,U.S. House Michigan District 9,Representative,Regular,8/7/18,Lost,None,None,7.139999900000001,42.400002,No,White,No,No,Yes,No,Yes,No,,Yes,Yes,,,,,,,,,,,True,2,15,24,15,11,1,11,14,1,0,6,0,0,0,5,2,24,224,66,29,129,2.5625
Martin Brook,,,MI,U.S. House Michigan District 9,Representative,Regular,8/7/18,Lost,None,None,7.139999900000001,5.0999999,No,White,No,No,No,No,No,No,,No,Yes,,,,,,,,,,,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,
Bill Haas,votehaas,,MO,U.S. House Missouri District 2,Representative,Regular,8/7/18,Lost,None,None,-14.18,19.5,No,White,No,No,Yes,No,No,No,,,,,,,,,,,,No,,True,0,26,11,2,2,43,6,7,2,1,7,19,19,19,0,1,102,2510,637,719,1154,2.4119521912350597
Cort VanOstran,cortvo,,MO,U.S. House Missouri District 2,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-14.18,41.700001,Yes,White,No,No,No,No,No,No,,,Yes,,,,,,,,,No,,True,1,75,71,4,6,0,12,18,7,0,8,3,3,3,0,3,42,924,174,156,594,2.909090909090909
John Messmer,JohnMessmer,,MO,U.S. House Missouri District 2,Representative,Regular,8/7/18,Lost,None,None,-14.18,9.6999998,No,White,No,No,No,No,No,No,,,Yes,,,,,,,,,No,,True,1,14,3,0,1,0,2,1,2,5,1,0,0,0,0,0,99,582,134,214,234,2.343642611683849
Mark Osmack,mark_osmack,,MO,U.S. House Missouri District 2,Representative,Regular,8/7/18,Lost,None,None,-14.18,25.200001,No,White,Yes,No,No,No,No,No,,,Yes,,,,,,,,,Yes,,True,2,122,48,7,21,11,8,22,12,0,2,3,3,5,3,6,30,1643,324,377,942,2.752282410225198
Robert Hazel,RobertWHazel69,,MO,U.S. House Missouri District 2,Representative,Regular,8/7/18,Lost,None,None,-14.18,4.0,No,White,No,No,No,No,No,No,,,,,,,,,,,,No,,True,0,14,5,0,0,3,0,1,2,0,0,0,0,0,0,1,20,289,141,80,68,1.494809688581315
Hallie Thompson,HallieForMO,,MO,U.S. House Missouri District 4,Representative,Regular,8/7/18,Lost,None,None,-35.73,48.099998,No,White,No,No,No,No,Yes,No,,,Yes,,,,,,,,,,,True,1,2,2,1,1,0,1,9,0,0,0,0,0,1,1,0,1,81,8,14,59,3.259259259259259
Renee Hoagenson,ReneeHoagenson,,MO,U.S. House Missouri District 4,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-35.73,51.900002,Yes,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,4,99,0,1,7,32,87,31,0,28,0,0,1,1,3,29,1426,384,214,828,2.622720897615708
Ed Andres,,,MO,U.S. House Missouri District 6,Representative,Regular,8/7/18,Lost,None,None,-31.610001,27.700001,No,,,,,No,,No,,,,,,,No,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426,0,0,0,
Henry Martin,hmforcongress,,MO,U.S. House Missouri District 6,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-31.610001,41.5,Yes,Nonwhite,Yes,No,No,No,No,No,,,,,,,No,,,,,,,True,0,31,18,1,5,7,16,24,10,1,5,0,0,0,0,10,19,484,118,109,257,2.574380165289256
Winston Apple,WinstonApple,,MO,U.S. House Missouri District 6,Representative,Regular,8/7/18,Lost,None,None,-31.610001,30.799999,No,White,No,No,No,No,No,No,,,,,,,Yes,,,,,,,True,1,0,1,0,2,1,0,2,0,0,3,0,0,0,0,0,3,46,10,10,26,2.6956521739130435
Jamie Schoolcraft,Schoolcraft4Mo,,MO,U.S. House Missouri District 7,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-46.130001,40.599998,Yes,White,Yes,No,Yes,No,Yes,No,,,Yes,,,,,Yes,,,,,,True,2,4,18,0,3,0,10,15,1,0,1,5,5,5,0,6,11,270,49,56,165,2.859259259259259
John Farmer de la Torre,farmer4ozarks,,MO,U.S. House Missouri District 7,Representative,Regular,8/7/18,Lost,None,None,-46.130001,21.700001,No,Nonwhite,No,No,No,No,No,No,,,No,,,,,No,,,,,,True,0,5,10,0,3,5,5,13,5,0,1,1,1,1,0,2,30,284,55,68,161,2.7464788732394365
Kenneth Hatfield,,,MO,U.S. House Missouri District 7,Representative,Regular,8/7/18,Lost,None,None,-46.130001,22.299999,No,,,,,No,,No,,,No,,,,,No,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,
Vincent Jennings,vincentjennings,,MO,U.S. House Missouri District 7,Representative,Regular,8/7/18,Lost,None,None,-46.130001,15.4,No,,,,,No,,No,,,Yes,,,,,No,,,,,,True,1,46,38,6,13,4,8,23,6,0,4,2,2,2,4,5,36,2299,506,436,1357,2.74032187907786
Michael Aycox,aycoxforms,,MS,U.S. House Mississippi District 3,Representative,Regular,6/5/18,Lost,None,None,-26.129999,30.66,No,,Yes,Yes,No,No,No,No,,,,,,,,,,,,,,True,0,2,6,0,1,0,7,1,0,0,1,0,0,1,3,1,1,212,30,20,162,3.2452830188679247
Michael Evans,RepEvans45,,MS,U.S. House Mississippi District 3,Representative,Regular,6/5/18,Advanced,None,On the Ballot,-26.129999,69.339996,Yes,,No,No,Yes,No,No,No,,,,,,,,,,,,,,True,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,1,0,205,14,21,170,3.521951219512195
David Baria,dbaria,,MS,U.S. Senate Mississippi,Senator,Regular,6/5/18,Advanced,Advanced,On the Ballot,-18.780001,30.98,Yes,White,No,No,Yes,No,No,No,,,,,,,,,,,,,,True,0,7,58,0,6,4,22,25,28,0,5,3,3,3,2,2,48,1016,216,172,628,2.811023622047244
Howard Sherman,shermanhoward,,MS,U.S. Senate Mississippi,Senator,Regular,6/5/18,Advanced,Lost,None,-18.780001,31.790001,No,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,1,0,0,0,0,1,8,5,0,0,9,9,9,1,0,5,202,65,41,96,2.3069306930693068
Jensen Bohren,BohrenJensen,,MS,U.S. Senate Mississippi,Senator,Regular,6/5/18,Lost,None,None,-18.780001,3.21,No,,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,11,23,1,0,0,3,17,6,0,2,0,0,2,3,1,3,451,116,138,197,2.3592017738359203
Jerone Garland,,,MS,U.S. Senate Mississippi,Senator,Regular,6/5/18,Lost,None,None,-18.780001,4.8499999,No,Nonwhite,No,No,No,No,Yes,No,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,
Omeria Scott,,,MS,U.S. Senate Mississippi,Senator,Regular,6/5/18,Lost,None,None,-18.780001,24.200001,No,Nonwhite,No,No,Yes,No,No,No,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,
Victor Maurice Jr.,,,MS,U.S. Senate Mississippi,Senator,Regular,6/5/18,Lost,None,None,-18.780001,4.96,No,Nonwhite,Yes,No,No,No,No,No,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,
Grant Kier,KierForCongress,,MT,U.S. House Montana At-large District,Representative,Regular,6/5/18,Lost,None,None,-21.41,24.15,No,,No,No,No,No,Yes,No,,,No,,,,No,No,,,,,,True,0,1,2,2,1,0,1,0,3,0,2,0,0,0,0,1,3,67,11,9,47,3.074626865671642
Jared Pettinato,Jared_Pettinato,,MT,U.S. House Montana At-large District,Representative,Regular,6/5/18,Lost,None,None,-21.41,2.21,No,,No,No,No,No,No,No,,,No,,,,No,No,,,,,,True,0,5,7,2,2,7,3,23,21,0,21,0,0,0,0,6,2,461,124,133,204,2.3470715835141
John Heenan,Heenan4Montana,,MT,U.S. House Montana At-large District,Representative,Regular,6/5/18,Lost,None,None,-21.41,31.709999,No,,No,No,No,Yes,No,No,,,No,,,,Yes,Yes,,,,,,True,2,1,4,0,0,0,1,2,5,0,0,0,0,0,0,0,1,114,13,24,77,3.1228070175438596
John Meyer,MeyerforMontana,,MT,U.S. House Montana At-large District,Representative,Regular,6/5/18,Lost,None,None,-21.41,3.3399999,No,,No,No,No,No,Yes,No,,,Yes,,,,No,No,,,,,,True,1,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,2,49,11,10,28,2.693877551020408
Kathleen Williams,WilliamsForMT,,MT,U.S. House Montana At-large District,Representative,Regular,6/5/18,Advanced,None,On the Ballot,-21.41,33.52,Yes,,No,No,Yes,No,No,No,,,Yes,,,,No,No,,,,,,True,1,24,44,4,3,0,2,12,6,0,2,1,1,2,1,1,4,386,67,50,269,3.0466321243523318
Lynda Moss,for_moss,,MT,U.S. House Montana At-large District,Representative,Regular,6/5/18,Lost,None,None,-21.41,5.0599999,No,,No,No,Yes,No,No,No,,,No,,,,No,No,,,,,,True,0,1,2,0,0,0,2,2,0,0,0,0,0,1,0,0,1,29,6,3,20,2.9655172413793105
Phillip Price,Price4WNC,,NC,U.S. House North Carolina District 11,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-29.559999,40.59,Yes,White,No,No,No,No,No,No,,,Yes,,,,,,,,,,,True,1,11,70,0,2,9,40,52,19,0,21,2,2,3,0,10,7,698,88,95,515,3.2234957020057307
Scott Donaldson,ScottDonaldson4Congress,,NC,U.S. House North Carolina District 11,Representative,Regular,5/8/18,Lost,None,None,-29.559999,28.27,No,White,No,No,No,No,Yes,No,,,No,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Steve Woodsmall,SteveWoodsmall,,NC,U.S. House North Carolina District 11,Representative,Regular,5/8/18,Lost,None,None,-29.559999,31.139999,No,White,Yes,No,No,No,No,No,,,No,,,,,,,,,,,True,0,25,9,5,4,0,3,25,1,0,7,0,0,0,2,3,8,353,42,63,248,3.1671388101983005
Adam Coker,AdamFromNC,,NC,U.S. House North Carolina District 13,Representative,Regular,5/8/18,Lost,None,None,-11.28,29.860001,No,White,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,True,1,20,14,0,3,0,7,10,1,0,0,0,0,0,3,0,9,217,40,40,137,2.8940092165898617
Kathy Manning,KathyManningNC,,NC,U.S. House North Carolina District 13,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-11.28,70.139999,Yes,White,No,No,No,No,No,No,Yes,Yes,No,,,,,,,,,,,True,2,4,41,0,2,0,20,21,6,0,2,0,0,0,0,3,0,496,84,41,371,3.157258064516129
Ken Romley,kenromley,,NC,U.S. House North Carolina District 2,Representative,Regular,5/8/18,Lost,None,None,-12.98,32.299999,No,White,No,No,No,Yes,Yes,No,,,Yes,,,,,,,,,,,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Linda Coleman,LindaForNC,,NC,U.S. House North Carolina District 2,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-12.98,56.0,Yes,Nonwhite,No,No,Yes,No,No,No,,,Yes,,,,,,,,,,,True,1,8,29,1,0,0,12,33,2,0,3,0,0,0,0,0,1,164,15,16,133,3.4390243902439024
Wendy May,ElectWendy2018,,NC,U.S. House North Carolina District 2,Representative,Regular,5/8/18,Lost,None,None,-12.98,11.7,No,White,Yes,Yes,No,No,No,No,,,Yes,,,,,,,,,,,True,1,24,7,1,1,0,3,6,0,2,5,0,0,0,19,1,17,385,59,68,258,3.033766233766234
Denise Adams,DDAdamsCongress,,NC,U.S. House North Carolina District 5,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-19.280001,54.400002,Yes,Nonwhite,No,No,Yes,No,No,No,,,No,,,,,No,,,Yes,,,True,1,46,27,5,4,1,29,32,12,0,6,0,0,0,7,7,32,1159,230,195,734,2.8697152717860224
Jenny Marshall,Marshall4House,,NC,U.S. House North Carolina District 5,Representative,Regular,5/8/18,Lost,None,None,-19.280001,45.599998,No,White,No,No,No,No,No,No,,,Yes,,,,,Yes,,,No,,,True,2,25,41,0,14,2,30,31,9,0,9,4,4,4,8,0,86,843,176,168,499,2.7663107947805456
Gerald Wong,Wong4Congress,,NC,U.S. House North Carolina District 6,Representative,Regular,5/8/18,Lost,None,None,-16.73,22.799999,No,Nonwhite,No,No,No,No,No,No,,,No,,,,,,,No,,,,True,0,13,23,0,0,5,0,4,6,0,0,1,1,1,0,0,24,254,62,83,109,2.37007874015748
Ryan Watts,watts4congress,,NC,U.S. House North Carolina District 6,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-16.73,77.199997,Yes,White,No,No,No,No,No,No,,,Yes,,,,,,,Yes,,,,True,2,15,41,2,5,1,23,43,19,4,5,1,1,1,1,2,29,902,229,194,479,2.5543237250554323
Grayson Parker,graysonparker,,NC,U.S. House North Carolina District 7,Representative,Regular,5/8/18,Lost,None,None,-18.98,33.0,No,White,No,No,No,No,Yes,No,,,No,,,,,,,,,,,True,0,3,5,0,0,0,4,3,1,0,4,0,0,0,1,0,3,102,13,17,72,3.156862745098039
Kyle Horton,drkyle4congress,,NC,U.S. House North Carolina District 7,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-18.98,67.0,Yes,White,No,No,No,No,Yes,No,,,Yes,,,,,,,,,,,True,1,25,58,0,3,0,16,30,6,3,23,0,0,0,0,12,17,806,126,137,543,3.034739454094293
Frank McNeill,Frank4NC,,NC,U.S. House North Carolina District 8,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-16.360001,56.099998,Yes,White,No,No,No,No,No,No,,,No,,,,,,,,,,,True,0,1,4,0,1,0,8,5,0,0,0,0,0,0,0,1,4,163,28,22,113,3.042944785276074
Marc Tiegel,mtiegel,,NC,U.S. House North Carolina District 8,Representative,Regular,5/8/18,Lost,None,None,-16.360001,20.9,No,White,No,No,No,No,No,No,,,Yes,,,,,,,,,,,True,1,15,4,0,2,0,4,6,0,1,5,0,0,0,1,1,14,371,42,63,266,3.207547169811321
Scott Huffman,ElectScottNC08,,NC,U.S. House North Carolina District 8,Representative,Regular,5/8/18,Lost,None,None,-16.360001,23.0,No,White,Yes,No,No,No,No,No,,,Yes,,,,,,,,,,,True,1,131,47,1,50,15,25,65,16,7,15,9,9,9,3,4,368,2412,762,568,1082,2.2653399668325043
Christian Cano,Cano4CongressNC,,NC,U.S. House North Carolina District 9,Representative,Regular,5/8/18,Lost,None,None,-14.13,17.200001,No,Nonwhite,No,Yes,No,No,No,No,No,,,,,,,,,No,,No,,True,0,52,51,5,2,5,3,4,1,0,3,22,22,22,25,2,28,592,94,123,375,2.949324324324324
Dan McCready,McCreadyForNC,,NC,U.S. House North Carolina District 9,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-14.13,82.800003,Yes,White,Yes,No,No,No,No,No,Yes,,,,,,,,,Yes,,Yes,,True,3,0,8,0,1,0,9,9,4,0,5,0,0,0,0,6,3,504,76,65,363,3.138888888888889
Mac Schneider,mac4northdakota,,ND,U.S. House North Dakota At-large District,Representative,Regular,6/12/18,Advanced,None,On the Ballot,-34.779999,100.0,Yes,,No,No,Yes,No,No,No,,,,,,,,,,,,,,True,0,1,20,0,1,0,0,7,3,0,2,0,0,0,0,0,5,255,39,35,181,3.1137254901960785
