candidate,twitter_handle,twitter_handle2,state,district,office_type,race_type,race_primary_election_date,primary_status,primary_runoff_status,general_status,partisan_lean,primary_pctg,won_primary,race,veteran,lgbtq,elected_official,self_funder,stem,obama_alum,dem_party_support,emily_endorsed,gun_sense_candidate,biden_endorsed,warren_endorsed,sanders_endorsed,our_revolution_endorsed,justice_dems_endorsed,pccc_endorsed,indivisible_endorsed,wfp_endorsed,votevets_endorsed,no_labels_support,has_twitter,num_endorsements,gun_control_tweet_count,health_care_tweet_count,abortion_tweet_count,immigration_tweet_count,kavanaugh_tweet_count,education_tweet_count,jobs_tweet_count,tax_tweet_count,fake_news_tweet_count,environment_tweet_count,sexual_assault_tweet_count,gender_tweet_count,women_tweet_count,lgbt_tweet_count,freedom_tweet_count,trump_tweet_count,num_tweets,count_negative,count_neutral,count_positive,sentiment,gun_control_sentiment,health_care_sentiment,abortion_sentiment,immigration_sentiment,kavanaugh_sentiment,education_sentiment,jobs_sentiment,tax_sentiment,fake_news_sentiment,environment_sentiment,sexual_assault_sentiment,gender_sentiment,women_sentiment,lgbt_sentiment,freedom_sentiment,trump_sentiment
Jennie Lou Leeder,JennieLouLeeder ,,TX,U.S. House Texas District 11,Representative,Regular,3/6/18,Advanced,None,On the Ballot,-61.459999,82.910004,Yes,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,15,171,2,40,12,103,46,60,0,5,0,0,0,5,5,45,1132,307,320,505,0.2712014134275618,0.09090909090909091,0.29411764705882354,,0.07142857142857142,0.2,0.07692307692307693,0.14285714285714285,0.8,,0.5,0.5,0.5,0.5,0.0,0.0,0.28
Adrienne Bell,AdrBell,,TX,U.S. House Texas District 14,Representative,Regular,3/6/18,Advanced,None,On the Ballot,-22.33,79.83000200000002,Yes,Nonwhite,No,No,No,No,No,Yes,,,,,,,Yes,Yes,,,,,,True,2,59,80,2,11,1,74,33,8,0,5,0,0,1,0,13,23,1763,301,492,970,0.17073170731707318,0.2,0.14942528735632185,0.0,0.2857142857142857,0.35,0.1702127659574468,0.19444444444444445,0.35,1.0,0.16666666666666666,0.0,0.0,0.0,0.4,0.08,0.1935483870967742
Levy Barnes Jr.,DrlevyBarnes,,TX,U.S. House Texas District 14,Representative,Regular,3/6/18,Lost,None,None,-22.33,20.17,No,Nonwhite,No,No,No,No,No,No,,,,,,,No,No,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,3,0.0,0.0,,,,,,0.0,,,,,,,,,
Dori Fenenbock,DoriFenenbock,votedori,TX,U.S. House Texas District 16,Representative,Regular,3/6/18,Lost,None,None,35.419998,21.969999,No,White,No,No,No,Yes,No,No,,No,,,,,No,,No,,,,,True,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30,2,8,20,0.06666666666666668,,,,,,,,,,,,,,,,
Enrique Garcia,Enrique85304785,,TX,U.S. House Texas District 16,Representative,Regular,3/6/18,Lost,None,None,35.419998,5.329999900000002,No,Nonwhite,No,No,No,No,No,No,,No,,,,,No,,No,,,,,True,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,61,5,23,33,0.08196721311475409,0.0,0.0,,,,,,,,,,,,,,
Jerome Tilghman,jerome_tilghman,,TX,U.S. House Texas District 16,Representative,Regular,3/6/18,Lost,None,None,35.419998,2.97,No,Nonwhite,Yes,No,No,No,No,No,,No,,,,,No,,No,,,,,True,0,19,59,0,38,2,27,4,8,1,1,10,10,11,0,2,70,1552,479,758,315,0.3086340206185567,0.15789473684210525,0.3,0.0,0.5,0.3333333333333333,0.1,0.3333333333333333,0.21428571428571427,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333
John Carrillo,JohnJCarrillo10,,TX,U.S. House Texas District 16,Representative,Regular,3/6/18,Lost,None,None,35.419998,1.55,No,Nonwhite,No,No,No,No,No,No,,No,,,,,No,,No,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,45,78,52,0.2571428571428571,0.0,0.0,,0.2,0.25,0.0,,,,,0.0,0.0,0.0,,,0.2
Norma Chavez,,,TX,U.S. House Texas District 16,Representative,Regular,3/6/18,Lost,None,None,35.419998,6.6599998,No,Nonwhite,No,No,Yes,No,No,No,,No,,,,,No,,No,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Veronica Escobar,vgescobar,,TX,U.S. House Texas District 16,Representative,Regular,3/6/18,Advanced,None,On the Ballot,35.419998,61.529999,Yes,Nonwhite,No,No,Yes,No,No,No,,Yes,,,,,Yes,,Yes,,,,,True,3,12,13,1,147,14,5,7,6,0,11,6,6,8,0,2,105,915,242,230,443,0.2644808743169399,0.38461538461538464,0.043478260869565216,0.5,0.2916666666666667,0.0,0.3333333333333333,0.2608695652173913,0.5,,1.0,0.5,0.5,0.5,0.3333333333333333,0.25,0.24
Dale Mantey,ManteyDS,,TX,U.S. House Texas District 17,Representative,Regular,3/6/18,Lost,None,None,-21.33,36.599998,No,White,No,No,No,No,Yes,No,,,,,,,Yes,,,,,,,True,1,18,20,0,3,2,17,16,6,4,4,0,0,0,1,0,32,526,138,199,189,0.2623574144486692,0.3333333333333333,0.3684210526315789,0.0,0.3333333333333333,0.0,0.29411764705882354,0.4,1.0,,0.0,0.0,0.0,0.5,,0.25,0.14285714285714285
Rick Kennedy,RickKennedyTX17,,TX,U.S. House Texas District 17,Representative,Regular,3/6/18,Advanced,None,On the Ballot,-21.33,63.400002,Yes,White,No,No,No,No,No,No,,,,,,,No,,,,,,,True,0,31,56,0,18,1,19,25,14,0,1,0,0,0,0,5,23,673,153,256,264,0.22734026745913816,0.2631578947368421,0.3333333333333333,,0.25,,0.4166666666666667,0.1,0.2,,0.0,0.5,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0
Ali Khorasani,akhoras,,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,Lost,None,None,-16.33,7.5,No,Nonwhite,No,Yes,No,No,Yes,No,,,,,,,Yes,No,,,,,,True,1,2,1,0,3,0,0,0,2,0,0,0,0,0,1,0,0,112,15,33,64,0.13392857142857142,0.1,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.3333333333333333
H. P. Parvizian,HPForCongress,,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,Lost,None,None,-16.33,7.9099998,No,Nonwhite,No,No,No,No,No,No,,,,,,,No,No,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Jimmy Darnell Jones,DarnellTX02,,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,Lost,None,None,-16.33,22.08,No,Nonwhite,Yes,No,No,No,No,No,,,,,,,No,Yes,,,,,,True,1,6,4,1,0,0,3,2,1,0,0,0,0,0,0,1,3,175,27,54,94,0.15428571428571428,0.2222222222222222,0.0,,,,1.0,0.0,0.0,,,,,,0.0,,0.0
Silky Malik,Silky4Congress,,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,Lost,None,None,-16.33,9.6999998,No,Nonwhite,No,No,No,No,No,No,,,,,,,No,No,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Todd Litton,toddlitton,,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,Advanced,None,On the Ballot,-16.33,52.810001,Yes,White,No,No,No,No,No,No,,,,,,,No,No,,,,,,True,0,29,14,0,3,1,10,7,0,0,4,3,3,3,4,5,8,576,52,107,417,0.09027777777777778,0.6666666666666666,0.10869565217391304,0.2,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.047619047619047616
Derrick Crowe,derrickcrowe,electcrowe,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Lost,None,None,-15.51,23.049999,No,White,No,No,No,No,No,No,,,,,,,Yes,Yes,,,,No,,True,2,54,152,11,97,137,7,83,31,5,235,19,19,19,7,16,554,4506,1752,2017,737,0.38881491344873503,0.30698584763625414,0.34671767504661477,0.47916666666666663,0.5309597523219814,0.16666666666666666,0.3890290037831021,0.4259485924112607,0.46962391513982643,0.0,0.31785714285714284,,,0.41666666666666663,0.6000000000000001,0.26666666666666666,0.442719881744272
Elliott McFadden,McFaddenForTX21,,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Lost,None,None,-15.51,17.02,No,White,No,No,No,No,No,No,,,,,,,No,No,,,,No,,True,0,16,7,1,6,0,3,1,5,0,2,0,0,0,3,1,14,167,29,41,97,0.17365269461077845,0.18181818181818182,0.16666666666666666,0.0,0.0,,0.0,0.3333333333333333,,,0.0,,,,,,0.125
Joseph Kopser,JosephKopser,Kopser4Congress,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-15.51,29.030001,Yes,White,Yes,No,No,No,Yes,No,,,Yes,,,,No,No,,,,Yes,,True,2,109,88,2,53,0,77,65,2,0,85,2,2,2,2,7,40,2767,155,588,2024,0.05601734730755329,0.04352678571428571,0.05090595340811044,0.16666666666666666,0.0125,0.0,0.058184143222506396,0.04640151515151515,0.041666666666666664,,,0.0,0.0,0.0,0.0,,0.12474120082815734
Mary Wilson,mstreetwilson,,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Advanced,Lost,None,-15.51,30.9,No,White,No,Yes,No,No,Yes,No,,,Yes,,,,No,Yes,,,,No,,True,2,7,1,4,5,3,7,1,2,0,1,12,12,12,3,2,20,561,177,195,189,0.3155080213903743,,0.45454545454545453,0.0,0.6666666666666666,,0.4,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
Letitia Plummer,letitiaplummer,,TX,U.S. House Texas District 22,Representative,Regular,3/6/18,Advanced,Lost,None,-14.81,24.290001,No,Nonwhite,No,No,No,No,Yes,No,,,No,,,,No,Yes,,,,,,True,1,3,9,0,2,0,3,3,1,0,0,1,1,1,1,0,0,89,9,20,60,0.10112359550561796,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.4
Margarita Ruiz Johnson,,,TX,U.S. House Texas District 22,Representative,Regular,3/6/18,Lost,None,None,-14.81,12.64,No,Nonwhite,Yes,No,No,No,No,No,,,,,,,No,No,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Mark Gibson,MarkGibsonTX22,,TX,U.S. House Texas District 22,Representative,Regular,3/6/18,Lost,None,None,-14.81,10.24,No,Nonwhite,Yes,No,No,No,No,No,,,,,,,No,No,,,,,,True,0,2,11,0,3,0,0,0,1,0,0,0,0,0,0,0,6,60,14,26,20,0.2333333333333333,0.0,0.5,,0.0,,0.0,1.0,,,,0.0,0.0,0.0,,,0.6666666666666666
Sri Preston Kulkarni,SriPKulkarni,,TX,U.S. House Texas District 22,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-14.81,31.85,Yes,Nonwhite,No,No,No,No,No,No,,,Yes,,,,No,No,,,,,,True,1,24,8,3,11,7,7,4,4,0,4,5,5,6,1,4,30,510,111,128,271,0.21764705882352944,0.5714285714285714,0.6,,0.0,,0.0,0.3333333333333333,0.11764705882352941,,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,0.2127659574468085
Steve Brown,stevebrowntx,,TX,U.S. House Texas District 22,Representative,Regular,3/6/18,Lost,None,None,-14.81,20.98,No,Nonwhite,No,No,No,No,No,No,,,,,,,Yes,No,,,,,,True,1,13,28,0,7,4,1,9,14,1,8,1,1,1,0,1,73,707,243,292,172,0.3437057991513437,0.3333333333333333,0.30952380952380953,0.4,0.3333333333333333,0.5,0.21739130434782608,0.37037037037037035,0.5555555555555556,,,1.0,1.0,1.0,0.0,0.3333333333333333,0.1111111111111111
Angela Villescaz,VillescazAngela,,TX,U.S. House Texas District 23,Representative,Regular,3/6/18,Lost,None,None,-0.63,9.0900002,No,Nonwhite,No,No,No,No,No,No,,No,,,,,No,No,,,,No,,True,0,1,1,2,5,1,1,0,1,0,0,1,1,1,0,0,4,177,33,74,70,0.1864406779661017,0.1111111111111111,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.2916666666666667
Gina Ortiz Jones,GinaOrtizJones,,TX,U.S. House Texas District 23,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-0.63,41.560001,Yes,Nonwhite,Yes,Yes,No,No,No,No,Yes,Yes,Yes,,,,No,No,,,,Yes,,True,4,8,52,1,17,2,28,18,4,0,3,1,1,1,5,2,19,483,136,125,222,0.2815734989648033,0.0,0.06666666666666667,,0.16666666666666666,0.0,0.0,0.4,0.3333333333333333,,,,,,,0.0,0.1
Jay Hulings,jayhulings,,TX,U.S. House Texas District 23,Representative,Regular,3/6/18,Lost,None,None,-0.63,14.98,No,Nonwhite,No,No,No,No,No,Yes,,No,,,,,No,No,,,,No,,True,0,1,3,0,1,0,2,2,0,0,0,0,0,0,0,0,11,108,26,26,56,0.2407407407407408,,0.0,1.0,,,,0.0,0.0,,,,,,,,0.0
Judy Canales,JudyforTexas,,TX,U.S. House Texas District 23,Representative,Regular,3/6/18,Lost,None,None,-0.63,16.99,No,Nonwhite,No,No,No,No,No,Yes,,No,,,,,No,No,,,,No,,True,0,1,3,0,3,0,9,3,0,0,0,0,0,0,0,0,0,53,4,15,34,0.07547169811320754,1.0,0.0,,0.0,,,1.0,,,0.0,,,,,,0.6666666666666666
Rick TreviÃÂÃÂÃÂÃÂ±o,rtrev1984,,TX,U.S. House Texas District 23,Representative,Regular,3/6/18,Advanced,Lost,None,-0.63,17.379998999999998,No,Nonwhite,No,No,No,No,No,No,No,No,,,,,Yes,Yes,,,,No,,True,2,8,50,0,8,5,1,2,9,0,2,1,1,1,1,1,39,976,347,352,277,0.3555327868852459,0.2727272727272727,0.37142857142857144,0.3333333333333333,0.631578947368421,0.5,0.46153846153846156,0.21052631578947367,0.375,,0.25,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.5,0.3220338983050847
Jan McDowell,JanMcDowellDEM,,TX,U.S. House Texas District 24,Representative,Regular,3/6/18,Advanced,None,On the Ballot,-12.78,52.470001,Yes,White,No,No,No,No,No,No,,,Yes,,,,,,,,,,,True,1,55,56,0,34,2,8,16,19,0,7,2,2,2,3,6,98,746,171,242,333,0.2292225201072386,0.16666666666666666,0.21212121212121213,0.5,0.2,0.3,0.0,0.2,0.11764705882352941,0.0,0.1875,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.14285714285714285
John Biggan,JohnBiggan,BigganForTexas,TX,U.S. House Texas District 24,Representative,Regular,3/6/18,Lost,None,None,-12.78,21.52,No,White,No,No,No,No,Yes,No,,,,,,,,,,,,,,True,0,0,1,0,2,0,5,0,1,0,0,0,0,0,0,0,6,58,10,14,34,0.1724137931034483,,,,,,,,,,0.5,,,,,,0.19166666666666665
Josh Imhoff,imhoffjosh,,TX,U.S. House Texas District 24,Representative,Regular,3/6/18,Lost,None,None,-12.78,6.02,No,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,8,7,2,0.4705882352941176,1.0,,,,,,,,,,,,,,,0.3333333333333333
Todd Allen,ToddAllenTX,,TX,U.S. House Texas District 24,Representative,Regular,3/6/18,Lost,None,None,-12.78,20.0,No,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,1,9,3,1,1,22,1,6,0,0,0,0,0,1,0,10,288,26,125,137,0.09027777777777778,0.0,0.07407407407407407,,0.0,,0.0,0.0,0.0,,0.5,,,,,,0.02
Chetan Panda,panda2018TX,,TX,U.S. House Texas District 25,Representative,Regular,3/6/18,Lost,None,None,-19.23,9.04,No,Nonwhite,No,No,No,No,No,No,,,,,,,No,,,No,,,,True,0,0,8,0,2,0,2,0,2,0,0,0,0,0,0,1,15,73,20,30,23,0.273972602739726,,0.2222222222222222,,,,,,,,0.5,,,,,,0.22727272727272727
Chris Perri,ChrisPerriTX,,TX,U.S. House Texas District 25,Representative,Regular,3/6/18,Advanced,Lost,None,-19.23,32.790001000000004,No,White,No,No,No,No,No,No,,,Yes,,,,Yes,,,Yes,,,,True,3,34,35,1,21,17,13,25,21,1,18,4,4,4,4,22,50,726,187,201,338,0.2575757575757576,0.2222222222222222,0.2426470588235294,,,,0.3333333333333333,0.0,0.3125,0.25,0.6666666666666666,0.2,0.2,0.2,0.6666666666666666,0.0,0.2976190476190476
Julie Oliver,JulieForTX25,,TX,U.S. House Texas District 25,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-19.23,26.440001,Yes,White,No,No,No,No,No,No,,,Yes,,,,No,,,No,,,,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Kathi Thomas,,,TX,U.S. House Texas District 25,Representative,Regular,3/6/18,Lost,None,None,-19.23,21.16,No,White,No,No,No,No,No,No,,,,,,,No,,,No,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
West Hansen,,,TX,U.S. House Texas District 25,Representative,Regular,3/6/18,Lost,None,None,-19.23,10.57,No,White,No,No,No,No,No,No,,,,,,,No,,,No,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Linsey Fagan,LinseyFaganTX,,TX,U.S. House Texas District 26,Representative,Regular,3/6/18,Advanced,None,On the Ballot,-31.629999,52.66,Yes,White,No,No,No,No,No,No,,,,,,,Yes,Yes,,,,,,True,2,11,35,0,3,2,7,11,8,0,6,1,1,2,1,2,2,834,99,255,480,0.11870503597122302,0.5,0.0,0.0,0.0,0.20833333333333334,,1.0,0.0,,,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.25,0.0,0.07407407407407407
Will Fisher,WillFisher4Cong,,TX,U.S. House Texas District 26,Representative,Regular,3/6/18,Lost,None,None,-31.629999,47.34,No,White,No,No,No,No,No,No,,,,,,,No,No,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Eric Holguin,EricHolguinTX,,TX,U.S. House Texas District 27,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-25.809999,23.299999,Yes,Nonwhite,No,Yes,No,No,No,No,,,,,,,Yes,,,,,,,True,1,5,9,0,5,5,2,7,2,0,0,0,0,1,3,0,17,264,37,95,132,0.14015151515151514,,0.25,,0.0,0.0,,,1.0,,,,,,0.0,,0.058823529411764705
Raul (Roy) Barrera,RaulRoyBarrera,,TX,U.S. House Texas District 27,Representative,Regular,3/6/18,Advanced,Lost,None,-25.809999,41.23,No,Nonwhite,No,No,No,No,No,No,,,,,,,No,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,15,31,0.02127659574468085,,,,0.0,,,,,,,,,,,,0.0
Ronnie McDonald,CongressRonnie,RonnieCMcDonald,TX,U.S. House Texas District 27,Representative,Regular,3/6/18,Lost,None,None,-25.809999,16.389999,No,Nonwhite,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,106,9,40,57,0.08490566037735849,,,,,,,,,,,,,,,,
Vanessa Edwards Foster,vanessaefoster,,TX,U.S. House Texas District 27,Representative,Regular,3/6/18,Lost,None,None,-25.809999,19.08,No,White,No,Yes,No,No,No,No,,,,,,,,,,,,,,True,0,7,9,0,14,19,0,13,9,3,2,2,2,3,3,2,157,552,122,345,85,0.2210144927536232,0.24,0.18181818181818182,0.0,0.4444444444444444,,0.16666666666666666,0.0,0.0,,0.2,0.3333333333333333,0.3333333333333333,0.5,0.0,0.3333333333333333,0.2962962962962963
Augustine Reyes,AuggieReyes29,,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,39.970001,2.8299999,No,Nonwhite,Yes,No,No,No,No,No,,No,,,,,No,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,4,7,16,0.14814814814814814,,0.0,,,,0.0,,,,,,,,,,
Dominique Garcia,VoteDGarcia,,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,39.970001,2.5799999,No,Nonwhite,No,No,No,No,No,No,,No,,,,,No,No,,,,,,True,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,5,13,11,0.1724137931034483,,0.0,,,,,,,,,,,,,,0.0
Hector Morales,HectorMoralesTX,,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,39.970001,3.04,No,Nonwhite,No,No,No,No,No,No,,No,,,,,Yes,Yes,,,,,,True,2,1,6,1,1,0,3,2,1,0,0,0,0,0,1,1,3,186,47,71,68,0.25268817204301075,0.47058823529411764,0.14285714285714285,,0.25,,0.0,0.375,1.0,,,,,,0.25,1.0,0.3333333333333333
Pedro Valencia,vote4pedrov,,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,39.970001,1.04,No,Nonwhite,No,No,No,No,No,No,,No,,,,,No,,,,,,,True,0,2,2,0,9,0,0,1,2,0,1,1,1,1,0,0,6,206,31,71,104,0.15048543689320387,0.0,0.0,0.5,0.0,,0.0,0.0,,,,,,,0.0,0.5,0.5
Roel Garcia,Roelgarcialaw,,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,39.970001,6.5900002,No,Nonwhite,No,No,No,No,No,No,,No,,,,,No,,,,,,,True,0,0,0,0,2,4,3,0,0,0,0,1,1,1,0,0,5,86,8,31,47,0.09302325581395347,0.3333333333333333,0.0,,,,0.0,,,,0.0,,,,0.0,,0.1111111111111111
Sylvia Garcia,RepSylviaGarcia,LaCongresista,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Advanced,None,On the Ballot,39.970001,63.259998,Yes,Nonwhite,No,No,Yes,No,No,No,,Yes,,,,,No,,,,,,,True,1,15,30,7,53,1,41,27,3,0,1,3,3,4,6,6,34,1157,138,262,757,0.11927398444252375,,,,,,,,,,,,,,,,
Tahir Javed,ceojaved,Javed4Congress,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,39.970001,20.67,No,Nonwhite,No,No,No,Yes,No,No,,No,,,,,No,,,,,,,True,0,0,9,0,0,0,3,5,0,0,0,0,0,0,0,0,0,95,9,16,70,0.09473684210526316,,,,,,,,,,,,,,,,
Adam Bell,voteadambell,,TX,U.S. House Texas District 3,Representative,Regular,3/6/18,Lost,None,None,-20.709999,17.959999,No,White,No,No,No,No,No,No,,,Yes,,,,,No,,,,,,True,1,2,3,0,1,0,1,1,0,0,1,0,0,0,0,32,2,81,9,15,57,0.1111111111111111,,,,,,,,0.0,,,,,,0.0,,0.0
Lorie Burch,LorieB4Congress,,TX,U.S. House Texas District 3,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-20.709999,49.610001,Yes,White,No,Yes,No,No,No,No,,,No,,,,,Yes,,,,,,True,1,16,17,0,12,3,15,10,5,0,8,2,2,3,10,5,2,792,102,174,516,0.12878787878787878,0.2727272727272727,0.13333333333333333,0.0,0.14285714285714285,0.5,0.0,0.5,0.4,0.0,0.0,0.2857142857142857,0.2857142857142857,0.25,0.2,0.0,0.19047619047619047
Medrick Yhap,MedrickRYhap,,TX,U.S. House Texas District 3,Representative,Regular,3/6/18,Lost,None,None,-20.709999,3.76,No,Nonwhite,No,No,No,No,No,No,,,No,,,,,No,,,,,,True,0,23,13,0,2,0,1,1,5,0,2,1,1,1,1,0,7,287,86,111,90,0.29965156794425085,0.1875,0.0,0.5,0.5,,0.3333333333333333,,,,0.0,,,,0.0,0.5,0.3333333333333333
Sam Johnson,SamsPressShop,,TX,U.S. House Texas District 3,Representative,Regular,3/6/18,Advanced,Lost,None,-20.709999,28.68,No,White,No,No,No,No,No,No,,,Yes,,,,,No,,,,,,True,1,0,10,0,0,0,0,6,2,0,0,0,0,0,0,1,7,156,76,68,12,0.4871794871794872,0.7272727272727273,0.25,0.5,0.5,,0.0,,,,1.0,,,,0.5,1.0,0.36363636363636365
Christine Mann,DrMann4Congress,DrChristineMann,TX,U.S. House Texas District 31,Representative,Regular,3/6/18,Advanced,Lost,None,-17.379998999999998,33.509998,No,White,No,No,No,No,Yes,No,,,Yes,,,,Yes,,,,,,,True,2,63,127,28,8,3,4,18,7,1,8,3,3,3,3,2,42,1994,629,772,593,0.3154463390170512,,,,,,,,,,,,,,,,
Kent Lester,ElectKentLester,,TX,U.S. House Texas District 31,Representative,Regular,3/6/18,Lost,None,None,-17.379998999999998,10.32,No,White,Yes,No,No,No,No,No,,,No,,,,No,,,,,,,True,0,1,1,0,0,0,4,0,3,0,0,0,0,0,0,1,5,95,15,17,63,0.15789473684210525,0.3333333333333333,0.3333333333333333,,0.5,,0.0,0.0,,,1.0,,,,,,0.0
M.J. Hegar,mjhegar,,TX,U.S. House Texas District 31,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-17.379998999999998,44.93,Yes,White,Yes,No,No,No,No,No,,,No,,,,No,,,,,,,True,0,10,6,0,7,0,3,5,2,0,0,0,0,0,1,3,3,547,79,135,333,0.14442413162705667,0.0,0.2413793103448276,,0.2222222222222222,,0.42857142857142855,0.3,0.0,,0.5,,,,0.0,0.0,0.05263157894736842
Mike Clark,mcforcongress,,TX,U.S. House Texas District 31,Representative,Regular,3/6/18,Lost,None,None,-17.379998999999998,11.23,No,White,No,No,No,No,Yes,No,,,No,,,,No,,,,,,,True,0,10,6,1,3,0,3,0,5,1,8,0,0,0,1,4,19,186,29,53,104,0.15591397849462366,0.0,0.2,,0.0,,,,,,,,,,,,0.2
Brett Shipp,brett_shipp,,TX,U.S. House Texas District 32,Representative,Regular,3/6/18,Lost,None,None,-4.98,16.34,No,White,No,No,No,No,No,No,No,No,No,,,,,,,,,,,True,0,1,7,0,4,2,7,1,3,2,5,0,0,0,0,1,11,460,160,192,108,0.3478260869565217,0.2,0.5294117647058824,0.2857142857142857,0.5,0.2926829268292683,0.5714285714285714,0.6,0.0,,0.3333333333333333,0.07692307692307693,0.07692307692307693,0.2777777777777778,0.5454545454545454,0.0,0.44680851063829785
Colin Allred,ColinAllredTX,,TX,U.S. House Texas District 32,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-4.98,38.43,Yes,Nonwhite,No,No,No,No,No,Yes,Yes,No,Yes,,,,,,,,,,,True,2,21,62,2,8,1,30,20,19,0,3,0,0,1,10,4,25,775,128,171,476,0.16516129032258065,0.0,0.13846153846153847,0.0,0.07692307692307693,0.0,0.0,0.375,0.3333333333333333,,0.2,0.0,0.0,0.0,0.3333333333333333,0.0,0.07142857142857142
Ed Meier,EdforTX,,TX,U.S. House Texas District 32,Representative,Regular,3/6/18,Lost,None,None,-4.98,13.7,No,White,No,No,No,No,No,Yes,No,No,Yes,,,,,,,,,,,True,1,1,67,0,7,0,12,18,34,0,11,0,0,1,4,0,71,531,177,130,224,0.3333333333333333,0.3,0.4230769230769231,1.0,0.23529411764705882,,0.2857142857142857,0.25,1.0,,0.25,,,,1.0,0.0,0.35294117647058826
George Rodriguez,George4Texas,,TX,U.S. House Texas District 32,Representative,Regular,3/6/18,Lost,None,None,-4.98,7.5900002,No,Nonwhite,No,No,No,No,No,No,No,No,No,,,,,,,,,,,True,0,19,15,0,19,0,12,4,5,0,1,0,0,0,1,4,16,396,60,112,224,0.15151515151515152,0.14285714285714285,0.08108108108108109,,0.0,,0.0,0.0,,,0.0,,,,,1.0,0.08695652173913043
